phase14_case_key,source_table,model_name,case_category,phase14_initial_basin_class,X_transport_memory,Y_topology_memory,E_entropy_memory,M_memory_strength,Z_basin_survival,P_erasure,P_topology_only_survival,R_memory_retention,XY_memory_radius,topology_minus_transport_memory,transport_topology_asymmetry,normalized_entropy_memory,normalized_memory_strength,basin_depth_proxy,basin_depth_proxy_norm,phase14_basin_class,relaxation_layer
1270,hysteresis,suppression_sensitive_coupling,self_reinforced_transport,transition_basin,0.0,0.2227866679238821,0.137558610954624,0.1855110927512786,,,,,0.2227866679238821,0.2227866679238821,0.9999999999955114,0.05604669493782614,0.16913874021214007,0.2227866679238821,0.0960912807948912,transition_basin,intermediate_relaxation
1271,hysteresis,suppression_sensitive_coupling,self_reinforced_transport,topology_only_basin,0.0,0.8278129960024421,0.1371906085822152,0.3360673946588738,,,,,0.8278129960024421,0.8278129960024421,0.9999999999987921,0.055896025347201034,0.326537249348749,0.8278129960024421,0.3570483448843922,topology_only_basin,transport_relaxed_topology_persistent
1272,hysteresis,suppression_sensitive_coupling,self_reinforced_transport,topology_only_basin,0.0,0.962231554299348,0.1356253677106504,0.3693218941770779,,,,,0.962231554299348,0.962231554299348,0.9999999999989607,0.055255175670595166,0.3613030384916168,0.962231554299348,0.415025114992402,topology_only_basin,transport_relaxed_topology_persistent
1273,hysteresis,suppression_sensitive_coupling,self_reinforced_transport,topology_only_basin,0.0,0.9921399612322962,0.1271392926104031,0.3706715449299227,,,,,0.9921399612322962,0.9921399612322962,0.9999999999989921,0.05178075931561607,0.3627140257014598,0.9921399612322962,0.4279250661227978,topology_only_basin,transport_relaxed_topology_persistent
1274,hysteresis,suppression_sensitive_coupling,self_reinforced_transport,topology_only_basin,0.0,0.9998376084107208,0.1211825570495914,0.3652430155480583,,,,,0.9998376084107208,0.9998376084107208,0.9999999999989999,0.04934191930886587,0.3570387904526945,0.9998376084107208,0.431245178512713,topology_only_basin,transport_relaxed_topology_persistent
1275,hysteresis,suppression_sensitive_coupling,self_reinforced_transport,topology_only_basin,0.0,0.996659059989515,0.1202496073904475,0.3632228882466785,,,,,0.996659059989515,0.996659059989515,0.9999999999989967,0.04895994583870329,0.3549268561033871,0.996659059989515,0.42987422219962423,topology_only_basin,transport_relaxed_topology_persistent
1276,hysteresis,suppression_sensitive_coupling,self_reinforced_transport,topology_only_basin,0.0,0.931845020910352,0.1202048860738158,0.3466692384208653,,,,,0.931845020910352,0.931845020910352,0.9999999999989269,0.048941635786990824,0.3376209063002919,0.931845020910352,0.40191894064420014,topology_only_basin,transport_relaxed_topology_persistent
1277,hysteresis,suppression_sensitive_coupling,self_reinforced_transport,transition_basin,0.0,0.2804667533002608,0.120202382789798,0.1834745314623201,,,,,0.2804667533002608,0.2804667533002608,0.9999999999964346,0.04894061087844007,0.16700962501346747,0.2804667533002608,0.1209695795361273,transition_basin,intermediate_relaxation
1278,hysteresis,suppression_sensitive_coupling,self_reinforced_transport,topology_only_basin,0.0,0.9647147222014288,0.1201958890837007,0.3541863836315897,,,,,0.9647147222014288,0.9647147222014288,0.9999999999989635,0.048937952188951424,0.34547967696707954,0.9647147222014288,0.416096143103569,topology_only_basin,transport_relaxed_topology_persistent
1279,hysteresis,suppression_sensitive_coupling,self_reinforced_transport,topology_only_basin,0.0,0.9982708189033892,0.1200654212776406,0.3622252677510574,,,,,0.9982708189033892,0.9982708189033892,0.9999999999989982,0.048884535329706304,0.3538838975775377,0.9982708189033892,0.43056939835091745,topology_only_basin,transport_relaxed_topology_persistent
1280,hysteresis,suppression_sensitive_coupling,self_reinforced_transport,topology_only_basin,0.0,0.9999164420482876,0.1173432093043058,0.3552837323608114,,,,,0.9999164420482876,0.9999164420482876,0.9999999999989999,0.047769992070290805,0.34662689599274643,0.9999164420482876,0.4312791806604811,topology_only_basin,transport_relaxed_topology_persistent
1281,hysteresis,base_stabilized_coupling,self_reinforced_transport,topology_only_basin,0.0,0.721148130025146,0.1961388437813869,0.3391630829264546,,,,,0.721148130025146,0.721148130025146,0.9999999999986133,0.08003094167232148,0.3297736247903294,0.721148130025146,0.3110421646982614,topology_only_basin,transport_relaxed_topology_persistent
1282,hysteresis,base_stabilized_coupling,self_reinforced_transport,transition_basin,0.0,0.3679651825082483,0.1633928490423142,0.2337104833021321,,,,,0.3679651825082483,0.3679651825082483,0.9999999999972824,0.06662389326213498,0.21952860843999916,0.3679651825082483,0.15870898382134818,transition_basin,intermediate_relaxation
1283,hysteresis,base_stabilized_coupling,self_reinforced_transport,transition_basin,0.0,0.280971894022401,0.1433257732072284,0.2047842900322108,,,,,0.280971894022401,0.280971894022401,0.999999999996441,0.058407918779892175,0.18928783048520179,0.280971894022401,0.12118745441806905,transition_basin,intermediate_relaxation
1284,hysteresis,base_stabilized_coupling,self_reinforced_transport,topology_only_basin,0.0,0.6727620353413364,0.1285042789683048,0.29187748362525,,,,,0.6727620353413364,0.6727620353413364,0.9999999999985136,0.05233961966862883,0.28033907612421866,0.6727620353413364,0.2901725056017005,topology_only_basin,transport_relaxed_topology_persistent
1285,hysteresis,base_stabilized_coupling,self_reinforced_transport,topology_only_basin,0.0,0.8497281353909787,0.1126129512927844,0.3086330142399015,,,,,0.8497281353909787,0.8497281353909787,0.9999999999988232,0.045833303365046846,0.2978560814247182,0.8497281353909787,0.3665006780615397,topology_only_basin,transport_relaxed_topology_persistent
1286,hysteresis,base_stabilized_coupling,self_reinforced_transport,topology_only_basin,0.0,0.9276427816139436,0.1067863729907419,0.3193581743950825,,,,,0.9276427816139436,0.9276427816139436,0.999999999998922,0.04344775307153214,0.3090686590271685,0.9276427816139436,0.4001064508755733,topology_only_basin,transport_relaxed_topology_persistent
1287,hysteresis,base_stabilized_coupling,self_reinforced_transport,coupled_memory_basin,0.9999999999838048,0.9631618919983994,0.1100783920415899,0.8340152629101386,,,,,1.3884094605574921,-0.03683810798540543,-0.01876468167797982,0.0447955899332205,0.8471149408664744,0.0,0.0,coupled_memory_basin,transport_and_topology_unrelaxed
1288,hysteresis,base_stabilized_coupling,self_reinforced_transport,topology_only_basin,0.0,0.949312357932598,0.1142673533462343,0.3365052603514968,,,,,0.949312357932598,0.949312357932598,0.9999999999989466,0.04651065791167935,0.32699501435989564,0.949312357932598,0.4094528689630936,topology_only_basin,transport_relaxed_topology_persistent
1289,hysteresis,base_stabilized_coupling,self_reinforced_transport,topology_only_basin,0.0,0.769900351723264,0.0766115209694802,0.2555878330288552,,,,,0.769900351723264,0.769900351723264,0.9999999999987012,0.031093396300792445,0.24240019991253584,0.769900351723264,0.3320697399487213,topology_only_basin,transport_relaxed_topology_persistent
1290,hysteresis,base_stabilized_coupling,self_reinforced_transport,erased_basin,0.0,0.0201317642475736,0.0536474658451213,0.0413599718742183,,,,,0.0201317642475736,0.0201317642475736,0.9999999999503273,0.021691324346657954,0.018436503049420648,0.0201317642475736,0.008683136335030104,erased_basin,transport_and_topology_relaxed
1291,hysteresis,base_stabilized_coupling,self_reinforced_transport,topology_only_basin,0.0,0.7778552812334465,0.0338243306083532,0.216610178851779,,,,,0.7778552812334465,0.7778552812334465,0.9999999999987145,0.013575225389251547,0.20165116065359126,0.7778552812334465,0.33550082212428345,topology_only_basin,transport_relaxed_topology_persistent
1292,hysteresis,base_stabilized_coupling,self_reinforced_transport,topology_only_basin,0.0,0.9464143493825824,0.0183210523039365,0.253672915076738,,,,,0.9464143493825824,0.9464143493825824,0.9999999999989434,0.007227786430681842,0.2403982562744199,0.9464143493825824,0.4082029137663998,topology_only_basin,transport_relaxed_topology_persistent
1293,hysteresis,base_stabilized_coupling,self_reinforced_transport,topology_only_basin,0.0,0.9842443335114232,0.0719167217070215,0.3000701870193124,,,,,0.9842443335114232,0.9842443335114232,0.999999999998984,0.02917122531501423,0.2889041065061106,0.9842443335114232,0.42451956171156635,topology_only_basin,transport_relaxed_topology_persistent
1294,hysteresis,base_stabilized_coupling,self_reinforced_transport,coupled_memory_basin,0.999999999954465,0.9929410038972778,0.318275008101315,0.9571813293907606,,,,,1.4092309381820511,-0.0070589960571871835,-0.003541999509037533,0.13003661353294485,0.9758784332918445,0.0,0.0,coupled_memory_basin,transport_and_topology_unrelaxed
1295,hysteresis,base_stabilized_coupling,self_reinforced_transport,topology_only_basin,0.0,0.9986180286220622,0.1254235677888147,0.3668638909090169,,,,,0.9986180286220622,0.9986180286220622,0.9999999999989987,0.05107829765809472,0.35873332839018796,0.9986180286220622,0.43071915518727855,topology_only_basin,transport_relaxed_topology_persistent
1296,hysteresis,base_stabilized_coupling,self_reinforced_transport,topology_only_basin,0.0,0.9729614127170214,0.1916533339400867,0.3996654232072665,,,,,0.9729614127170214,0.9729614127170214,0.9999999999989723,0.07819445913252179,0.39302556468800554,0.9729614127170214,0.41965306624150617,topology_only_basin,transport_relaxed_topology_persistent
1297,hysteresis,base_stabilized_coupling,self_reinforced_transport,topology_only_basin,0.0,0.544256112944937,0.1857292452950347,0.2891627677320326,,,,,0.544256112944937,0.544256112944937,0.9999999999981627,0.0757689856087116,0.2775009867921352,0.544256112944937,0.234745945350717,topology_only_basin,transport_relaxed_topology_persistent
1298,hysteresis,base_stabilized_coupling,self_reinforced_transport,topology_only_basin,0.0,0.8498389427098945,0.1014369270948361,0.2962307440808349,,,,,0.8498389427098945,0.8498389427098945,0.9999999999988234,0.041257552997734856,0.28489017559272817,0.8498389427098945,0.36654847094472826,topology_only_basin,transport_relaxed_topology_persistent
1299,hysteresis,base_stabilized_coupling,self_reinforced_transport,topology_only_basin,0.0,0.9683818501223388,0.6825016004477562,0.4853552664521533,,,,,0.9683818501223388,0.9683818501223388,0.9999999999989674,0.2791603031559488,0.4826096830809567,0.9683818501223388,0.4176778311912931,topology_only_basin,transport_relaxed_topology_persistent
1300,hysteresis,base_stabilized_coupling,self_reinforced_transport,topology_only_basin,0.0,0.9884823416365368,1.858400387418424,0.4952823501150165,,,,,0.9884823416365368,0.9884823416365368,0.9999999999989884,0.760603364758351,0.4929879146714752,0.9884823416365368,0.4263474791204324,topology_only_basin,transport_relaxed_topology_persistent
1301,hysteresis,base_stabilized_coupling,self_reinforced_transport,topology_only_basin,0.0,0.9947983514887564,2.4431137947486428,0.498261912802161,,,,,0.9947983514887564,0.9947983514887564,0.9999999999989948,0.9999999999995905,0.4961028870697973,0.9947983514887564,0.4290716703023764,topology_only_basin,transport_relaxed_topology_persistent
1302,hysteresis,base_stabilized_coupling,self_reinforced_transport,topology_only_basin,0.0,0.721148130025146,0.1961388437813869,0.3391630829264546,,,,,0.721148130025146,0.721148130025146,0.9999999999986133,0.08003094167232148,0.3297736247903294,0.721148130025146,0.3110421646982614,topology_only_basin,transport_relaxed_topology_persistent
1303,hysteresis,base_stabilized_coupling,self_reinforced_transport,transition_basin,0.0,0.3679651825082483,0.1633928490423142,0.2337104833021321,,,,,0.3679651825082483,0.3679651825082483,0.9999999999972824,0.06662389326213498,0.21952860843999916,0.3679651825082483,0.15870898382134818,transition_basin,intermediate_relaxation
1304,hysteresis,base_stabilized_coupling,self_reinforced_transport,transition_basin,0.0,0.280971894022401,0.1433257732072284,0.2047842900322108,,,,,0.280971894022401,0.280971894022401,0.999999999996441,0.058407918779892175,0.18928783048520179,0.280971894022401,0.12118745441806905,transition_basin,intermediate_relaxation
